   8   0.0003  0.7591
   2.800  2.700  2.350  2.100  2.000  1.500  1.200  1.000  0.000  0.000
  -1.245 -1.244 -1.243 -1.243 -1.242 -1.242 -1.242 -1.242 -1.242 -1.242
  -1.242 -1.242 -1.242 -1.242 -1.242 -1.242 -1.242 -1.242 -1.242 -1.242
  -1.242 -1.242 -1.241 -1.241 -1.240 -1.240 -1.237 -1.232 -1.225 -1.212
  -1.192 -1.163 -1.122 -1.067 -0.996 -0.907 -0.797 -0.663 -0.507 -0.330
  -0.142  0.030  0.190  0.297  0.236 -0.081 -0.552 -1.063 -1.560 -2.060
  -2.560 -3.060 -3.560 -4.060 -4.554 -5.044 -5.535 -6.027 -6.521 -7.015
  -7.511 -8.006 -8.503 -8.999 -9.495 -9.992-10.487-10.981-11.474-11.964
 -12.449-12.930-13.403-13.867-14.318-14.756-15.178-15.584-15.975-16.353
 -16.719-17.077-17.427-17.772-18.114-18.453-18.791-19.127-19.462-19.796
  -1.494 -1.441 -1.379 -1.327 -1.282 -1.242 -1.236 -1.208 -1.198 -1.190
  -1.188 -1.188 -1.187 -1.187 -1.187 -1.187 -1.187 -1.187 -1.187 -1.186
  -1.186 -1.186 -1.186 -1.185 -1.185 -1.184 -1.181 -1.177 -1.169 -1.156
  -1.136 -1.105 -1.063 -1.006 -0.933 -0.839 -0.725 -0.587 -0.429 -0.258
  -0.082  0.084  0.240  0.350  0.310  0.019 -0.439 -0.952 -1.461 -1.960
  -2.460 -2.960 -3.460 -3.960 -4.454 -4.944 -5.435 -5.927 -6.421 -6.915
  -7.411 -7.906 -8.403 -8.899 -9.395 -9.892-10.387-10.881-11.374-11.864
 -12.349-12.830-13.303-13.767-14.218-14.656-15.078-15.484-15.875-16.253
 -16.619-16.977-17.327-17.672-18.014-18.353-18.691-19.027-19.362-19.696
  -1.765 -1.729 -1.675 -2.116 -1.911 -1.776 -1.827 -1.693 -1.593 -1.452
  -1.361 -1.288 -1.236 -1.194 -1.181 -1.159 -1.141 -1.128 -1.127 -1.126
  -1.125 -1.125 -1.124 -1.124 -1.123 -1.123 -1.120 -1.115 -1.107 -1.093
  -1.072 -1.041 -0.997 -0.937 -0.860 -0.763 -0.644 -0.506 -0.353 -0.195
  -0.041  0.109  0.250  0.358  0.345  0.101 -0.332 -0.837 -1.361 -1.860
  -2.360 -2.860 -3.360 -3.860 -4.354 -4.844 -5.335 -5.827 -6.321 -6.815
  -7.311 -7.806 -8.303 -8.799 -9.295 -9.792-10.287-10.781-11.274-11.764
 -12.249-12.730-13.203-13.667-14.118-14.556-14.978-15.384-15.775-16.153
 -16.519-16.877-17.227-17.572-17.914-18.253-18.591-18.927-19.262-19.596
  -4.132 -4.130 -4.129 -4.130 -4.129 -4.128 -4.126 -4.124 -2.921 -2.822
  -2.726 -2.636 -2.500 -2.182 -2.294 -1.946 -1.747 -1.433 -1.330 -1.248
  -1.195 -1.160 -1.131 -1.106 -1.086 -1.071 -1.056 -1.050 -1.040 -1.025
  -1.002 -0.969 -0.923 -0.861 -0.780 -0.679 -0.560 -0.427 -0.287 -0.150
  -0.022  0.108  0.232  0.332  0.345  0.159 -0.234 -0.725 -1.245 -1.760
  -2.260 -2.760 -3.260 -3.760 -4.254 -4.744 -5.235 -5.727 -6.221 -6.715
  -7.211 -7.706 -8.203 -8.699 -9.195 -9.692-10.187-10.681-11.174-11.664
 -12.149-12.630-13.103-13.567-14.018-14.456-14.878-15.284-15.675-16.053
 -16.419-16.777-17.127-17.472-17.814-18.153-18.491-18.827-19.162-19.496
  -3.978 -3.978 -3.977 -3.977 -3.977 -3.976 -3.976 -3.976 -3.973 -3.973
